Status,Purchase Process,Sales owner,Industry,Product,Value,Manager,Product category,Campaign Name,Discount
Lost,Individual,Alan Steiner,Property-Casualty Insurers,Stand-up Desks,$3800,"Weiler, Anne",Furniture,New Product Releases,5.0%
Lost,Individual,Alan Steiner,Real Estate Investment Trusts,Design app,$3900,"Weiler, Anne",Software,,3.5%
Lost,Individual,Alan Steiner,Real Estate Investment Trusts,Desktops,$2800,"Weiler, Anne",Computers,,4.0%
Lost,Individual,Alan Steiner,Real Estate Investment Trusts,Ergonomic Seating,$1700,"Weiler, Anne",Furniture,,4.0%
Lost,Individual,Alan Steiner,Real Estate Investment Trusts,Laser Printers,$1300,"Weiler, Anne",Electronics,Monthly Newsletter,3.0%
Lost,Individual,Alan Steiner,Real Estate Investment Trusts,Scanners,$1900,"Weiler, Anne",Electronics,Market Trends Newsletter,2.0%
Lost,Individual,Alan Steiner,Real Estate Investment Trusts,Webcams,$700,"Weiler, Anne",Electronics,New Product Releases,5.0%
Lost,Individual,Alan Steiner,Recreational Products/Toys,Design app,$21700,"Weiler, Anne",Software,,3.5%
Lost,Individual,Alan Steiner,Recreational Products/Toys,Ergonomic Seating,$4000,"Weiler, Anne",Furniture,,4.0%
Lost,Individual,Alan Steiner,Recreational Products/Toys,Laser Printers,$4900,"Weiler, Anne",Electronics,,2.5%
Lost,Individual,Alan Steiner,Recreational Products/Toys,Scanners,$4500,"Weiler, Anne",Electronics,,0.5%
Lost,Individual,Alan Steiner,Recreational Products/Toys,Stand-up Desks,$4900,"Weiler, Anne",Furniture,,3.5%
Lost,Individual,Alan Steiner,Recreational Products/Toys,Webcams,$800,"Weiler, Anne",Electronics,Market Trends Newsletter,5.0%
Lost,Individual,Alan Steiner,Restaurants,Design app,$6800,"Weiler, Anne",Software,,3.5%
Lost,Individual,Alan Steiner,Restaurants,Desktops,$2800,"Weiler, Anne",Computers,,4.0%
Lost,Individual,Alan Steiner,Restaurants,Laser Printers,$3900,"Weiler, Anne",Electronics,,2.5%
Lost,Individual,Alan Steiner,Restaurants,Stand-up Desks,$4600,"Weiler, Anne",Furniture,,3.5%
Lost,Individual,Alan Steiner,Restaurants,Webcams,$1100,"Weiler, Anne",Electronics,,3.5%
Lost,Individual,Alan Steiner,Restaurants,Webcams,$100,"Weiler, Anne",Electronics,Market Trends Newsletter,5.0%
Lost,Individual,Alan Steiner,Savings Institutions,Design app,$2800,"Weiler, Anne",Software,Monthly Newsletter,4.0%
Lost,Individual,Alan Steiner,Savings Institutions,Laser Printers,$2500,"Weiler, Anne",Electronics,,2.5%
Lost,Individual,Alan Steiner,Savings Institutions,Laser Printers,$2500,"Weiler, Anne",Electronics,Monthly Newsletter,3.0%
Lost,Individual,Alicia Thomber,Air Freight/Delivery Services,All-in-One,$3500,"Weiler, Anne",Computers,,1.3%
Lost,Individual,Alicia Thomber,Automotive Aftermarket,All-in-One,$8700,"Weiler, Anne",Computers,,1.3%
Lost,Individual,Alicia Thomber,Biotechnology: Commercial Physical & Biological Resarch,Mobile app,$7200,"Weiler, Anne",Software,,1.3%
Lost,Individual,Alicia Thomber,Business Services,All-in-One,$10600,"Weiler, Anne",Computers,,1.3%
Lost,Individual,Alicia Thomber,Business Services,Mobile app,$6000,"Weiler, Anne",Software,,1.3%
Lost,Individual,Alicia Thomber,Business Services,Scanners,$1700,"Weiler, Anne",Electronics,Twitter,0.8%
Lost,Individual,Alicia Thomber,Computer Software: Prepackaged Software,All-in-One,$6800,"Weiler, Anne",Computers,,1.3%
Lost,Individual,Alicia Thomber,Computer Software: Prepackaged Software,Mobile app,$2600,"Weiler, Anne",Software,,1.3%
Lost,Individual,Alicia Thomber,Diversified Commercial Services,Scanners,$600,"Weiler, Anne",Electronics,,0.3%
Lost,Individual,Alicia Thomber,Food Distributors,Mobile app,$2700,"Weiler, Anne",Software,,1.3%
Lost,Individual,Alicia Thomber,Home Furnishings,All-in-One,$3100,"Weiler, Anne",Computers,,1.3%
Lost,Individual,Alicia Thomber,Home Furnishings,Mobile app,$2900,"Weiler, Anne",Software,,1.3%
Lost,Individual,Alicia Thomber,Major Banks,All-in-One,$3400,"Weiler, Anne",Computers,,1.3%
Lost,Individual,Alicia Thomber,Major Banks,Mobile app,$7100,"Weiler, Anne",Software,,1.3%
Lost,Individual,Alicia Thomber,Major Banks,Scanners,$2600,"Weiler, Anne",Electronics,,0.3%
Lost,Individual,Alicia Thomber,Major Pharmaceuticals,Mobile app,$5400,"Weiler, Anne",Software,,1.3%
Lost,Individual,Alicia Thomber,Major Pharmaceuticals,Scanners,$1800,"Weiler, Anne",Electronics,,0.3%
Lost,Individual,Alicia Thomber,,All-in-One,$38500,"Weiler, Anne",Computers,,1.3%
Lost,Individual,Alicia Thomber,,Mobile app,$28000,"Weiler, Anne",Software,,1.3%
Lost,Individual,Alicia Thomber,,Scanners,$3300,"Weiler, Anne",Electronics,,0.3%
Lost,Individual,Alicia Thomber,Oil & Gas Production,All-in-One,$6500,"Weiler, Anne",Computers,,1.3%
Lost,Individual,Alicia Thomber,Oil & Gas Production,Mobile app,$3300,"Weiler, Anne",Software,,1.3%
Lost,Individual,Alicia Thomber,Other Specialty Stores,All-in-One,$3400,"Weiler, Anne",Computers,,1.3%
Lost,Individual,Alicia Thomber,Other Specialty Stores,Mobile app,$5400,"Weiler, Anne",Software,,1.3%
Lost,Individual,Alicia Thomber,Property-Casualty Insurers,Mobile app,$2600,"Weiler, Anne",Software,,1.3%
Lost,Individual,Alicia Thomber,Real Estate,All-in-One,$2600,"Weiler, Anne",Computers,,1.3%
Lost,Individual,Alicia Thomber,Real Estate,Mobile app,$8700,"Weiler, Anne",Software,,1.3%
Lost,Individual,Alicia Thomber,Real Estate,Scanners,$600,"Weiler, Anne",Electronics,,0.3%
Lost,Individual,Alicia Thomber,Real Estate,Scanners,$1600,"Weiler, Anne",Electronics,Twitter,0.8%
Lost,Individual,Alicia Thomber,Savings Institutions,Mobile app,$3400,"Weiler, Anne",Software,,1.3%
Lost,Individual,Alicia Thomber,Savings Institutions,Scanners,$4200,"Weiler, Anne",Electronics,Twitter,0.8%
Lost,Individual,Alicia Thomber,Telecommunications Equipment,Scanners,$1800,"Weiler, Anne",Electronics,,0.3%
Lost,Individual,Anne Weiler,Air Freight/Delivery Services,Design app,$7100,"Weiler, Anne",Software,,3.5%
Lost,Individual,Anne Weiler,Air Freight/Delivery Services,Stand-up Desks,$2200,"Weiler, Anne",Furniture,,3.5%
Lost,Individual,Anne Weiler,Air Freight/Delivery Services,Webcams,$800,"Weiler, Anne",Electronics,,3.5%
Lost,Individual,Anne Weiler,Business Services,All-in-One,$3100,"Weiler, Anne",Computers,,1.2%
Lost,Individual,Anne Weiler,Business Services,Design app,$3500,"Weiler, Anne",Software,,3.2%
Lost,Individual,Anne Weiler,Clothing/Shoe/Accessory Stores,Design app,$6200,"Weiler, Anne",Software,,3.5%
Lost,Individual,Anne Weiler,Clothing/Shoe/Accessory Stores,Mobile app,$2400,"Weiler, Anne",Software,,1.5%
Lost,Individual,Anne Weiler,Computer Software: Prepackaged Software,Design app,$2500,"Weiler, Anne",Software,,3.2%
Lost,Individual,Anne Weiler,Computer Software: Prepackaged Software,Scanners,$500,"Weiler, Anne",Electronics,,0.2%
Lost,Individual,Anne Weiler,"Computer Software: Programming, Data Processing",Design app,$12600,"Weiler, Anne",Software,,3.5%
Lost,Individual,Anne Weiler,"Computer Software: Programming, Data Processing",Mobile app,$4800,"Weiler, Anne",Software,,1.5%
Lost,Individual,Anne Weiler,Food Distributors,Design app,$3200,"Weiler, Anne",Software,,3.5%
Lost,Individual,Anne Weiler,Food Distributors,Mobile app,$2500,"Weiler, Anne",Software,,1.5%
Lost,Individual,Anne Weiler,Food Distributors,Stand-up Desks,$4400,"Weiler, Anne",Furniture,,3.5%
Lost,Individual,Anne Weiler,Forest Products,All-in-One,$6000,"Weiler, Anne",Computers,,1.5%
Lost,Individual,Anne Weiler,Forest Products,Design app,$3300,"Weiler, Anne",Software,,3.5%
Lost,Individual,Anne Weiler,Forest Products,Scanners,$2100,"Weiler, Anne",Electronics,,0.5%
Lost,Individual,Anne Weiler,Forest Products,Stand-up Desks,$6500,"Weiler, Anne",Furniture,,3.5%
Lost,Individual,Anne Weiler,Forest Products,Webcams,$1000,"Weiler, Anne",Electronics,,3.5%
Lost,Individual,Anne Weiler,Home Furnishings,Design app,$6900,"Weiler, Anne",Software,,3.5%
Lost,Individual,Anne Weiler,Home Furnishings,Scanners,$1900,"Weiler, Anne",Electronics,,0.5%
Lost,Individual,Anne Weiler,Home Furnishings,Webcams,$900,"Weiler, Anne",Electronics,,3.5%
Lost,Individual,Anne Weiler,Hospital/Nursing Management,All-in-One,$3000,"Weiler, Anne",Computers,,1.5%
Lost,Individual,Anne Weiler,Hospital/Nursing Management,Design app,$6900,"Weiler, Anne",Software,,3.5%
Lost,Individual,Anne Weiler,Hospital/Nursing Management,Scanners,$2100,"Weiler, Anne",Electronics,Customer Care Campaign,3.0%
Lost,Individual,Anne Weiler,Hospital/Nursing Management,Stand-up Desks,$2600,"Weiler, Anne",Furniture,,3.5%
Lost,Individual,Anne Weiler,Industrial Machinery/Components,Mobile app,$3100,"Weiler, Anne",Software,,1.5%
Lost,Individual,Anne Weiler,Integrated oil Companies,All-in-One,$3300,"Weiler, Anne",Computers,Monthly Newsletter,2.0%
Lost,Individual,Anne Weiler,Integrated oil Companies,Stand-up Desks,$2600,"Weiler, Anne",Furniture,,3.5%
Lost,Individual,Anne Weiler,Integrated oil Companies,Webcams,$500,"Weiler, Anne",Electronics,,3.5%
Lost,Individual,Anne Weiler,Life Insurance,All-in-One,$5800,"Weiler, Anne",Computers,,1.5%
Lost,Individual,Anne Weiler,Life Insurance,Design app,$12100,"Weiler, Anne",Software,,3.4%
Lost,Individual,Anne Weiler,Life Insurance,Mobile app,$6000,"Weiler, Anne",Software,,1.4%
Lost,Individual,Anne Weiler,Life Insurance,Scanners,$1800,"Weiler, Anne",Electronics,Twitter,0.7%
Lost,Individual,Anne Weiler,Major Chemicals,All-in-One,$3600,"Weiler, Anne",Computers,,1.5%
Lost,Individual,Anne Weiler,Major Chemicals,Design app,$9700,"Weiler, Anne",Software,,3.2%
Lost,Individual,Anne Weiler,Major Chemicals,Stand-up Desks,$3100,"Weiler, Anne",Furniture,,3.5%
Lost,Individual,Anne Weiler,Major Chemicals,Webcams,$1400,"Weiler, Anne",Electronics,,3.5%
Lost,Individual,Anne Weiler,Major Pharmaceuticals,All-in-One,$6800,"Weiler, Anne",Computers,,1.2%
Lost,Individual,Anne Weiler,Major Pharmaceuticals,Design app,$9400,"Weiler, Anne",Software,,3.3%
Lost,Individual,Anne Weiler,Major Pharmaceuticals,Mobile app,$5700,"Weiler, Anne",Software,,1.4%
Lost,Individual,Anne Weiler,Major Pharmaceuticals,Scanners,$3900,"Weiler, Anne",Electronics,,0.2%
Lost,Individual,Anne Weiler,Major Pharmaceuticals,Webcams,$400,"Weiler, Anne",Electronics,,3.2%
Lost,Individual,Anne Weiler,Medical/Nursing Services,All-in-One,$2500,"Weiler, Anne",Computers,,1.3%
Lost,Individual,Anne Weiler,Medical/Nursing Services,Design app,$15700,"Weiler, Anne",Software,,3.3%
Lost,Individual,Anne Weiler,Medical/Nursing Services,Mobile app,$2200,"Weiler, Anne",Software,,1.3%
Lost,Individual,Anne Weiler,Medical/Nursing Services,Scanners,$1100,"Weiler, Anne",Electronics,,0.3%
Lost,Individual,Anne Weiler,Medical/Nursing Services,Stand-up Desks,$12000,"Weiler, Anne",Furniture,,3.4%
Lost,Individual,Anne Weiler,Medical/Nursing Services,Webcams,$500,"Weiler, Anne",Electronics,,3.5%
Lost,Individual,Anne Weiler,,All-in-One,$5900,"Weiler, Anne",Computers,,1.1%
Lost,Individual,Anne Weiler,,Design app,$16100,"Weiler, Anne",Software,,3.2%
Lost,Individual,Anne Weiler,,Mobile app,$8900,"Weiler, Anne",Software,,1.3%
Lost,Individual,Anne Weiler,,Scanners,$1800,"Weiler, Anne",Electronics,Market Trends Newsletter,1.6%
Lost,Individual,Anne Weiler,,Stand-up Desks,$4800,"Weiler, Anne",Furniture,,3.5%
Lost,Individual,Anne Weiler,,Webcams,$2000,"Weiler, Anne",Electronics,,3.2%
Lost,Individual,Anne Weiler,Oil & Gas Production,Design app,$5600,"Weiler, Anne",Software,,3.5%
Lost,Individual,Anne Weiler,Oil & Gas Production,Stand-up Desks,$2400,"Weiler, Anne",Furniture,,3.5%
Lost,Individual,Anne Weiler,Oil/Gas Transmission,Design app,$7800,"Weiler, Anne",Software,,3.2%
Lost,Individual,Anne Weiler,Oil/Gas Transmission,Scanners,$1900,"Weiler, Anne",Electronics,,0.2%
Lost,Individual,Anne Weiler,Oilfield Services/Equipment,Design app,$3800,"Weiler, Anne",Software,,3.5%
Lost,Individual,Anne Weiler,Oilfield Services/Equipment,Mobile app,$2400,"Weiler, Anne",Software,,1.5%
Lost,Individual,Anne Weiler,Oilfield Services/Equipment,Stand-up Desks,$6400,"Weiler, Anne",Furniture,,3.5%
